benchmark_group,sample_id,dataset,image_name,sigma,first_method,second_method,metric,difference
div2k,div2k/0855.png/sigma_0.200,div2k,0855.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.00865471363067627
div2k,div2k/0856.png/sigma_0.200,div2k,0856.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0026709437370300293
div2k,div2k/0857.png/sigma_0.200,div2k,0857.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.010115981101989746
div2k,div2k/0858.png/sigma_0.200,div2k,0858.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.007434427738189697
div2k,div2k/0859.png/sigma_0.200,div2k,0859.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.003470897674560547
div2k,div2k/0860.png/sigma_0.200,div2k,0860.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.005751848220825195
div2k,div2k/0861.png/sigma_0.200,div2k,0861.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.007761836051940918
div2k,div2k/0862.png/sigma_0.200,div2k,0862.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.05385631322860718
div2k,div2k/0863.png/sigma_0.200,div2k,0863.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.024149954319000244
div2k,div2k/0864.png/sigma_0.200,div2k,0864.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.003280043601989746
div2k,div2k/0865.png/sigma_0.200,div2k,0865.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.00702136754989624
div2k,div2k/0866.png/sigma_0.200,div2k,0866.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0006701350212097168
div2k,div2k/0867.png/sigma_0.200,div2k,0867.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0010360479354858398
div2k,div2k/0868.png/sigma_0.200,div2k,0868.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.07376670837402344
div2k,div2k/0869.png/sigma_0.200,div2k,0869.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.026856422424316406
div2k,div2k/0870.png/sigma_0.200,div2k,0870.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0018026232719421387
div2k,div2k/0871.png/sigma_0.200,div2k,0871.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0005186796188354492
div2k,div2k/0872.png/sigma_0.200,div2k,0872.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0010530948638916016
div2k,div2k/0873.png/sigma_0.200,div2k,0873.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.010708749294281006
div2k,div2k/0874.png/sigma_0.200,div2k,0874.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.003193974494934082
div2k,div2k/0875.png/sigma_0.200,div2k,0875.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0035306811332702637
div2k,div2k/0876.png/sigma_0.200,div2k,0876.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.008855164051055908
div2k,div2k/0877.png/sigma_0.200,div2k,0877.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0070343017578125
div2k,div2k/0878.png/sigma_0.200,div2k,0878.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0018752813339233398
div2k,div2k/0879.png/sigma_0.200,div2k,0879.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.06338661909103394
div2k,div2k/0880.png/sigma_0.200,div2k,0880.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.055031001567840576
div2k,div2k/0881.png/sigma_0.200,div2k,0881.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.02071523666381836
div2k,div2k/0882.png/sigma_0.200,div2k,0882.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.008479893207550049
div2k,div2k/0883.png/sigma_0.200,div2k,0883.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.004107058048248291
div2k,div2k/0884.png/sigma_0.200,div2k,0884.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0001074671745300293
div2k,div2k/0885.png/sigma_0.200,div2k,0885.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.009999990463256836
div2k,div2k/0886.png/sigma_0.200,div2k,0886.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.00840151309967041
div2k,div2k/0887.png/sigma_0.200,div2k,0887.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.02304697036743164
div2k,div2k/0888.png/sigma_0.200,div2k,0888.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.002652466297149658
div2k,div2k/0889.png/sigma_0.200,div2k,0889.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0024530887603759766
div2k,div2k/0890.png/sigma_0.200,div2k,0890.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.058478355407714844
div2k,div2k/0891.png/sigma_0.200,div2k,0891.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0017982721328735352
div2k,div2k/0892.png/sigma_0.200,div2k,0892.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.01990729570388794
div2k,div2k/0893.png/sigma_0.200,div2k,0893.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.00514829158782959
div2k,div2k/0894.png/sigma_0.200,div2k,0894.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.012196540832519531
div2k,div2k/0895.png/sigma_0.200,div2k,0895.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.005019783973693848
div2k,div2k/0896.png/sigma_0.200,div2k,0896.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.05221182107925415
div2k,div2k/0897.png/sigma_0.200,div2k,0897.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.009090423583984375
div2k,div2k/0898.png/sigma_0.200,div2k,0898.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.10372692346572876
div2k,div2k/0899.png/sigma_0.200,div2k,0899.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,-0.0014640092849731445
div2k,div2k/0900.png/sigma_0.200,div2k,0900.png,0.20000000298023224,U-Tikhonov T16/CG64,U-Tikhonov T4/CG64,SSIM,0.0018880963325500488
div2k,div2k/0801.png/sigma_0.200,div2k,0801.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07486152648925781
div2k,div2k/0802.png/sigma_0.200,div2k,0802.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.1337432861328125
div2k,div2k/0803.png/sigma_0.200,div2k,0803.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0005588531494140625
div2k,div2k/0804.png/sigma_0.200,div2k,0804.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.01657867431640625
div2k,div2k/0805.png/sigma_0.200,div2k,0805.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.024415969848632812
div2k,div2k/0806.png/sigma_0.200,div2k,0806.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05127143859863281
div2k,div2k/0807.png/sigma_0.200,div2k,0807.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.051815032958984375
div2k,div2k/0808.png/sigma_0.200,div2k,0808.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.002193450927734375
div2k,div2k/0809.png/sigma_0.200,div2k,0809.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06002044677734375
div2k,div2k/0810.png/sigma_0.200,div2k,0810.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0289306640625
div2k,div2k/0811.png/sigma_0.200,div2k,0811.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0476837158203125
div2k,div2k/0812.png/sigma_0.200,div2k,0812.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.08084297180175781
div2k,div2k/0813.png/sigma_0.200,div2k,0813.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.00145721435546875
div2k,div2k/0814.png/sigma_0.200,div2k,0814.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.12472915649414062
div2k,div2k/0815.png/sigma_0.200,div2k,0815.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.022581100463867188
div2k,div2k/0816.png/sigma_0.200,div2k,0816.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07214546203613281
div2k,div2k/0817.png/sigma_0.200,div2k,0817.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.007959365844726562
div2k,div2k/0818.png/sigma_0.200,div2k,0818.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.011997222900390625
div2k,div2k/0819.png/sigma_0.200,div2k,0819.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04683876037597656
div2k,div2k/0820.png/sigma_0.200,div2k,0820.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04921531677246094
div2k,div2k/0821.png/sigma_0.200,div2k,0821.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.170501708984375
div2k,div2k/0822.png/sigma_0.200,div2k,0822.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06691169738769531
div2k,div2k/0823.png/sigma_0.200,div2k,0823.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04561805725097656
div2k,div2k/0824.png/sigma_0.200,div2k,0824.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05150413513183594
div2k,div2k/0825.png/sigma_0.200,div2k,0825.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.10205459594726562
div2k,div2k/0826.png/sigma_0.200,div2k,0826.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.1250438690185547
div2k,div2k/0827.png/sigma_0.200,div2k,0827.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.004840850830078125
div2k,div2k/0828.png/sigma_0.200,div2k,0828.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07934951782226562
div2k,div2k/0829.png/sigma_0.200,div2k,0829.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07645416259765625
div2k,div2k/0830.png/sigma_0.200,div2k,0830.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05710029602050781
div2k,div2k/0831.png/sigma_0.200,div2k,0831.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0384521484375
div2k,div2k/0832.png/sigma_0.200,div2k,0832.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07358360290527344
div2k,div2k/0833.png/sigma_0.200,div2k,0833.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07650947570800781
div2k,div2k/0834.png/sigma_0.200,div2k,0834.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07806587219238281
div2k,div2k/0835.png/sigma_0.200,div2k,0835.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.010080337524414062
div2k,div2k/0836.png/sigma_0.200,div2k,0836.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.11961746215820312
div2k,div2k/0837.png/sigma_0.200,div2k,0837.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06803703308105469
div2k,div2k/0838.png/sigma_0.200,div2k,0838.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.016117095947265625
div2k,div2k/0839.png/sigma_0.200,div2k,0839.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.023464202880859375
div2k,div2k/0840.png/sigma_0.200,div2k,0840.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04877662658691406
div2k,div2k/0841.png/sigma_0.200,div2k,0841.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.008623123168945312
div2k,div2k/0842.png/sigma_0.200,div2k,0842.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04618644714355469
div2k,div2k/0843.png/sigma_0.200,div2k,0843.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.0116119384765625
div2k,div2k/0844.png/sigma_0.200,div2k,0844.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07176780700683594
div2k,div2k/0845.png/sigma_0.200,div2k,0845.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.008417129516601562
div2k,div2k/0846.png/sigma_0.200,div2k,0846.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05294036865234375
div2k,div2k/0847.png/sigma_0.200,div2k,0847.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.12814903259277344
div2k,div2k/0848.png/sigma_0.200,div2k,0848.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04863739013671875
div2k,div2k/0849.png/sigma_0.200,div2k,0849.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.00974273681640625
div2k,div2k/0850.png/sigma_0.200,div2k,0850.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0233154296875
div2k,div2k/0851.png/sigma_0.200,div2k,0851.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03521919250488281
div2k,div2k/0852.png/sigma_0.200,div2k,0852.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.005901336669921875
div2k,div2k/0853.png/sigma_0.200,div2k,0853.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.009952545166015625
div2k,div2k/0854.png/sigma_0.200,div2k,0854.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06657791137695312
div2k,div2k/0855.png/sigma_0.200,div2k,0855.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.061275482177734375
div2k,div2k/0856.png/sigma_0.200,div2k,0856.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04797554016113281
div2k,div2k/0857.png/sigma_0.200,div2k,0857.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.017284393310546875
div2k,div2k/0858.png/sigma_0.200,div2k,0858.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.028100967407226562
div2k,div2k/0859.png/sigma_0.200,div2k,0859.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04611015319824219
div2k,div2k/0860.png/sigma_0.200,div2k,0860.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05126762390136719
div2k,div2k/0861.png/sigma_0.200,div2k,0861.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05319023132324219
div2k,div2k/0862.png/sigma_0.200,div2k,0862.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.021173477172851562
div2k,div2k/0863.png/sigma_0.200,div2k,0863.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.041614532470703125
div2k,div2k/0864.png/sigma_0.200,div2k,0864.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.020048141479492188
div2k,div2k/0865.png/sigma_0.200,div2k,0865.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.017599105834960938
div2k,div2k/0866.png/sigma_0.200,div2k,0866.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.048370361328125
div2k,div2k/0867.png/sigma_0.200,div2k,0867.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.1269207000732422
div2k,div2k/0868.png/sigma_0.200,div2k,0868.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.08094406127929688
div2k,div2k/0869.png/sigma_0.200,div2k,0869.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03359222412109375
div2k,div2k/0870.png/sigma_0.200,div2k,0870.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.06048583984375
div2k,div2k/0871.png/sigma_0.200,div2k,0871.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07110404968261719
div2k,div2k/0872.png/sigma_0.200,div2k,0872.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05626106262207031
div2k,div2k/0873.png/sigma_0.200,div2k,0873.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.057605743408203125
div2k,div2k/0874.png/sigma_0.200,div2k,0874.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.014209747314453125
div2k,div2k/0875.png/sigma_0.200,div2k,0875.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.14188003540039062
div2k,div2k/0876.png/sigma_0.200,div2k,0876.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.03326225280761719
div2k,div2k/0877.png/sigma_0.200,div2k,0877.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.013196945190429688
div2k,div2k/0878.png/sigma_0.200,div2k,0878.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.057041168212890625
div2k,div2k/0879.png/sigma_0.200,div2k,0879.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.049884796142578125
div2k,div2k/0880.png/sigma_0.200,div2k,0880.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.018777847290039062
div2k,div2k/0881.png/sigma_0.200,div2k,0881.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.0456695556640625
div2k,div2k/0882.png/sigma_0.200,div2k,0882.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.03439140319824219
div2k,div2k/0883.png/sigma_0.200,div2k,0883.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.061138153076171875
div2k,div2k/0884.png/sigma_0.200,div2k,0884.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.08381843566894531
div2k,div2k/0885.png/sigma_0.200,div2k,0885.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07865715026855469
div2k,div2k/0886.png/sigma_0.200,div2k,0886.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05324363708496094
div2k,div2k/0887.png/sigma_0.200,div2k,0887.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.017778396606445312
div2k,div2k/0888.png/sigma_0.200,div2k,0888.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04388236999511719
div2k,div2k/0889.png/sigma_0.200,div2k,0889.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.09285545349121094
div2k,div2k/0890.png/sigma_0.200,div2k,0890.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.04476165771484375
div2k,div2k/0891.png/sigma_0.200,div2k,0891.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.14516830444335938
div2k,div2k/0892.png/sigma_0.200,div2k,0892.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.020915985107421875
div2k,div2k/0893.png/sigma_0.200,div2k,0893.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07838630676269531
div2k,div2k/0894.png/sigma_0.200,div2k,0894.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,0.014545440673828125
div2k,div2k/0895.png/sigma_0.200,div2k,0895.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05705451965332031
div2k,div2k/0896.png/sigma_0.200,div2k,0896.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.07771873474121094
div2k,div2k/0897.png/sigma_0.200,div2k,0897.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.21615982055664062
div2k,div2k/0898.png/sigma_0.200,div2k,0898.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.12700271606445312
div2k,div2k/0899.png/sigma_0.200,div2k,0899.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.05335235595703125
div2k,div2k/0900.png/sigma_0.200,div2k,0900.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,PSNR,-0.12518692016601562
div2k,div2k/0801.png/sigma_0.200,div2k,0801.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.007385969161987305
div2k,div2k/0802.png/sigma_0.200,div2k,0802.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.005921423435211182
div2k,div2k/0803.png/sigma_0.200,div2k,0803.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0018668174743652344
div2k,div2k/0804.png/sigma_0.200,div2k,0804.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.003409862518310547
div2k,div2k/0805.png/sigma_0.200,div2k,0805.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0012445449829101562
div2k,div2k/0806.png/sigma_0.200,div2k,0806.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.00041562318801879883
div2k,div2k/0807.png/sigma_0.200,div2k,0807.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0061615705490112305
div2k,div2k/0808.png/sigma_0.200,div2k,0808.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.000979006290435791
div2k,div2k/0809.png/sigma_0.200,div2k,0809.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.007981598377227783
div2k,div2k/0810.png/sigma_0.200,div2k,0810.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.003706812858581543
div2k,div2k/0811.png/sigma_0.200,div2k,0811.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0023422837257385254
div2k,div2k/0812.png/sigma_0.200,div2k,0812.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.006403982639312744
div2k,div2k/0813.png/sigma_0.200,div2k,0813.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0014225244522094727
div2k,div2k/0814.png/sigma_0.200,div2k,0814.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0025780200958251953
div2k,div2k/0815.png/sigma_0.200,div2k,0815.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.003129243850708008
div2k,div2k/0816.png/sigma_0.200,div2k,0816.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.006499052047729492
div2k,div2k/0817.png/sigma_0.200,div2k,0817.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.0003077983856201172
div2k,div2k/0818.png/sigma_0.200,div2k,0818.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,0.0001016855239868164
div2k,div2k/0819.png/sigma_0.200,div2k,0819.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.005803167819976807
div2k,div2k/0820.png/sigma_0.200,div2k,0820.png,0.20000000298023224,U-Tikhonov T4/CG64,U-Tikhonov T4/CG32,SSIM,-0.008040308952331543
